seq,is_true,is_ignore,path,x0,x1,y0,y1,col,,json_path
8,False,False,/data/crops/hamburg_000000_044400_leftImg8bit_gF_6085,1139,1171,-48,48,g,,hamburg_000000_044400_gtFine_polygons.json
9,False,False,/data/crops/hamburg_000000_044400_leftImg8bit_gF_6086,1178,1210,351,447,g,,hamburg_000000_044400_gtFine_polygons.json
10,False,False,/data/crops/hamburg_000000_044400_leftImg8bit_gF_6087,1238,1270,352,448,g,,hamburg_000000_044400_gtFine_polygons.json
11,False,False,/data/crops/hamburg_000000_044400_leftImg8bit_gF_6088,1316,1348,394,490,g,,hamburg_000000_044400_gtFine_polygons.json
12,False,False,/data/crops/hamburg_000000_044400_leftImg8bit_gF_6089,1368,1400,374,470,g,,hamburg_000000_044400_gtFine_polygons.json
13,False,False,/data/crops/hamburg_000000_044400_leftImg8bit_gF_6090,1558,1590,397,493,g,,hamburg_000000_044400_gtFine_polygons.json
14,False,False,/data/crops/hamburg_000000_044400_leftImg8bit_gF_6091,1649,1681,437,533,g,,hamburg_000000_044400_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_044747_leftImg8bit_gF_6092,1297,1329,349,445,g,,hamburg_000000_044747_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_044747_leftImg8bit_gF_6093,1324,1356,346,442,g,,hamburg_000000_044747_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_044996_leftImg8bit_rF_6094,1508,1540,166,262,r,,hamburg_000000_044996_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_044996_leftImg8bit_rF_6095,249,281,372,468,r,,hamburg_000000_044996_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_044996_leftImg8bit_gF_6096,886,918,314,410,g,,hamburg_000000_044996_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_045437_leftImg8bit_rF_6097,823,855,444,540,r,,hamburg_000000_045437_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_045437_leftImg8bit_rF_6098,975,1007,417,513,r,,hamburg_000000_045437_gtFine_polygons.json
2,True,False,/data/crops/hamburg_000000_045437_leftImg8bit_gT_6099,1106,1138,138,234,g,,hamburg_000000_045437_gtFine_polygons.json
3,False,False,/data/crops/hamburg_000000_045437_leftImg8bit_gF_6100,1353,1385,340,436,g,,hamburg_000000_045437_gtFine_polygons.json
4,False,False,/data/crops/hamburg_000000_045437_leftImg8bit_gF_6101,1826,1858,320,416,g,,hamburg_000000_045437_gtFine_polygons.json
5,False,False,/data/crops/hamburg_000000_045437_leftImg8bit_gF_6102,1175,1207,414,510,g,,hamburg_000000_045437_gtFine_polygons.json
6,False,False,/data/crops/hamburg_000000_045437_leftImg8bit_gF_6103,1400,1432,347,443,g,,hamburg_000000_045437_gtFine_polygons.json
7,False,False,/data/crops/hamburg_000000_045437_leftImg8bit_gF_6104,1339,1371,307,403,g,,hamburg_000000_045437_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_045704_leftImg8bit_rF_6105,788,820,382,478,r,,hamburg_000000_045704_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_045704_leftImg8bit_rF_6106,1102,1134,352,448,r,,hamburg_000000_045704_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_045704_leftImg8bit_gF_6107,-12,20,130,226,g,,hamburg_000000_045704_gtFine_polygons.json
3,False,False,/data/crops/hamburg_000000_045704_leftImg8bit_gF_6108,1857,1889,326,422,g,,hamburg_000000_045704_gtFine_polygons.json
4,False,False,/data/crops/hamburg_000000_045704_leftImg8bit_gF_6109,868,900,343,439,g,,hamburg_000000_045704_gtFine_polygons.json
5,False,False,/data/crops/hamburg_000000_045704_leftImg8bit_gF_6110,-12,20,405,501,g,,hamburg_000000_045704_gtFine_polygons.json
6,False,False,/data/crops/hamburg_000000_045704_leftImg8bit_gF_6111,871,903,328,424,g,,hamburg_000000_045704_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_045908_leftImg8bit_gF_6112,1311,1343,397,493,g,,hamburg_000000_045908_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_045908_leftImg8bit_gF_6113,706,738,429,525,g,,hamburg_000000_045908_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_045908_leftImg8bit_gF_6114,1319,1351,410,506,g,,hamburg_000000_045908_gtFine_polygons.json
3,False,False,/data/crops/hamburg_000000_045908_leftImg8bit_gF_6115,995,1027,348,444,g,,hamburg_000000_045908_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_046078_leftImg8bit_rF_6116,984,1016,376,472,r,,hamburg_000000_046078_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_046078_leftImg8bit_gF_6117,399,431,338,434,g,,hamburg_000000_046078_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_046078_leftImg8bit_gF_6118,959,991,346,442,g,,hamburg_000000_046078_gtFine_polygons.json
3,False,False,/data/crops/hamburg_000000_046078_leftImg8bit_gF_6119,931,963,296,392,g,,hamburg_000000_046078_gtFine_polygons.json
4,False,False,/data/crops/hamburg_000000_046078_leftImg8bit_gF_6120,57,89,423,519,g,,hamburg_000000_046078_gtFine_polygons.json
0,True,False,/data/crops/hamburg_000000_046510_leftImg8bit_rT_6121,1113,1145,201,297,r,,hamburg_000000_046510_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_046510_leftImg8bit_gF_6122,428,460,404,500,g,,hamburg_000000_046510_gtFine_polygons.json
0,True,False,/data/crops/hamburg_000000_046566_leftImg8bit_rT_6123,1113,1145,201,297,r,,hamburg_000000_046566_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_046566_leftImg8bit_gF_6124,1047,1079,296,392,g,,hamburg_000000_046566_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_046566_leftImg8bit_gF_6125,1949,1981,282,378,g,,hamburg_000000_046566_gtFine_polygons.json
0,True,False,/data/crops/hamburg_000000_046619_leftImg8bit_rT_6126,1113,1145,201,297,r,,hamburg_000000_046619_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_046619_leftImg8bit_gF_6127,-9,23,-20,76,g,,hamburg_000000_046619_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_046619_leftImg8bit_gF_6128,428,460,404,500,g,,hamburg_000000_046619_gtFine_polygons.json
0,True,False,/data/crops/hamburg_000000_046872_leftImg8bit_gT_6129,1233,1265,-53,43,g,,hamburg_000000_046872_gtFine_polygons.json
1,True,False,/data/crops/hamburg_000000_046872_leftImg8bit_gT_6130,1747,1779,223,319,g,,hamburg_000000_046872_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_046872_leftImg8bit_gF_6131,1371,1403,236,332,g,,hamburg_000000_046872_gtFine_polygons.json
3,False,False,/data/crops/hamburg_000000_046872_leftImg8bit_gF_6132,1692,1724,194,290,g,,hamburg_000000_046872_gtFine_polygons.json
4,False,False,/data/crops/hamburg_000000_046872_leftImg8bit_gF_6133,224,256,258,354,g,,hamburg_000000_046872_gtFine_polygons.json
5,True,False,/data/crops/hamburg_000000_046872_leftImg8bit_gT_6134,713,745,-44,52,g,,hamburg_000000_046872_gtFine_polygons.json
6,False,False,/data/crops/hamburg_000000_046872_leftImg8bit_gF_6135,808,840,354,450,g,,hamburg_000000_046872_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_047057_leftImg8bit_rF_6136,1818,1850,330,426,r,,hamburg_000000_047057_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_047108_leftImg8bit_rF_6137,972,1004,-27,69,r,,hamburg_000000_047108_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_047108_leftImg8bit_rF_6138,1536,1568,348,444,r,,hamburg_000000_047108_gtFine_polygons.json
0,True,False,/data/crops/hamburg_000000_047157_leftImg8bit_gT_6139,167,199,338,434,g,,hamburg_000000_047157_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_047220_leftImg8bit_rF_6140,760,792,404,500,r,,hamburg_000000_047220_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_047220_leftImg8bit_gF_6141,1869,1901,430,526,g,,hamburg_000000_047220_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_047220_leftImg8bit_gF_6142,694,726,81,177,g,,hamburg_000000_047220_gtFine_polygons.json
3,True,False,/data/crops/hamburg_000000_047220_leftImg8bit_gT_6143,592,624,334,430,g,,hamburg_000000_047220_gtFine_polygons.json
4,False,False,/data/crops/hamburg_000000_047220_leftImg8bit_gF_6144,625,657,167,263,g,,hamburg_000000_047220_gtFine_polygons.json
5,False,False,/data/crops/hamburg_000000_047220_leftImg8bit_gF_6145,663,695,28,124,g,,hamburg_000000_047220_gtFine_polygons.json
6,False,False,/data/crops/hamburg_000000_047220_leftImg8bit_gF_6146,614,646,162,258,g,,hamburg_000000_047220_gtFine_polygons.json
7,False,False,/data/crops/hamburg_000000_047220_leftImg8bit_gF_6147,290,322,219,315,g,,hamburg_000000_047220_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_047390_leftImg8bit_rF_6148,1358,1390,180,276,r,,hamburg_000000_047390_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_047390_leftImg8bit_rF_6149,1431,1463,-17,79,r,,hamburg_000000_047390_gtFine_polygons.json
2,True,False,/data/crops/hamburg_000000_047390_leftImg8bit_rT_6150,191,223,214,310,r,,hamburg_000000_047390_gtFine_polygons.json
3,False,False,/data/crops/hamburg_000000_047390_leftImg8bit_rF_6151,1122,1154,353,449,r,,hamburg_000000_047390_gtFine_polygons.json
4,False,False,/data/crops/hamburg_000000_047390_leftImg8bit_rF_6152,316,348,399,495,r,,hamburg_000000_047390_gtFine_polygons.json
5,False,False,/data/crops/hamburg_000000_047390_leftImg8bit_rF_6153,1181,1213,353,449,r,,hamburg_000000_047390_gtFine_polygons.json
6,False,False,/data/crops/hamburg_000000_047390_leftImg8bit_gF_6154,65,97,29,125,g,,hamburg_000000_047390_gtFine_polygons.json
7,False,False,/data/crops/hamburg_000000_047390_leftImg8bit_gF_6155,398,430,325,421,g,,hamburg_000000_047390_gtFine_polygons.json
8,False,False,/data/crops/hamburg_000000_047390_leftImg8bit_gF_6156,-1,31,32,128,g,,hamburg_000000_047390_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_048138_leftImg8bit_gF_6157,1000,1032,154,250,g,,hamburg_000000_048138_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_048494_leftImg8bit_rF_6158,956,988,350,446,r,,hamburg_000000_048494_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_048494_leftImg8bit_rF_6159,1107,1139,385,481,r,,hamburg_000000_048494_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_048494_leftImg8bit_gF_6160,1194,1226,10,106,g,,hamburg_000000_048494_gtFine_polygons.json
3,False,False,/data/crops/hamburg_000000_048494_leftImg8bit_gF_6161,1005,1037,326,422,g,,hamburg_000000_048494_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_rF_6162,1524,1556,-21,75,r,,hamburg_000000_048750_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_rF_6163,529,561,354,450,r,,hamburg_000000_048750_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_rF_6164,896,928,-27,69,r,,hamburg_000000_048750_gtFine_polygons.json
3,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_rF_6165,476,508,356,452,r,,hamburg_000000_048750_gtFine_polygons.json
4,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_rF_6166,390,422,404,500,r,,hamburg_000000_048750_gtFine_polygons.json
5,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_rF_6167,417,449,377,473,r,,hamburg_000000_048750_gtFine_polygons.json
6,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_rF_6168,640,672,340,436,r,,hamburg_000000_048750_gtFine_polygons.json
7,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_rF_6169,722,754,346,442,r,,hamburg_000000_048750_gtFine_polygons.json
8,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_rF_6170,402,434,382,478,r,,hamburg_000000_048750_gtFine_polygons.json
9,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_rF_6171,1755,1787,119,215,r,,hamburg_000000_048750_gtFine_polygons.json
10,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_gF_6172,882,914,337,433,g,,hamburg_000000_048750_gtFine_polygons.json
11,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_gF_6173,493,525,352,448,g,,hamburg_000000_048750_gtFine_polygons.json
12,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_gF_6174,426,458,362,458,g,,hamburg_000000_048750_gtFine_polygons.json
13,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_gF_6175,1768,1800,185,281,g,,hamburg_000000_048750_gtFine_polygons.json
14,False,False,/data/crops/hamburg_000000_048750_leftImg8bit_gF_6176,477,509,357,453,g,,hamburg_000000_048750_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_048960_leftImg8bit_rF_6177,449,481,-30,66,r,,hamburg_000000_048960_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_048960_leftImg8bit_rF_6178,1905,1937,427,523,r,,hamburg_000000_048960_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_049558_leftImg8bit_rF_6179,1221,1253,-22,74,r,,hamburg_000000_049558_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_049558_leftImg8bit_rF_6180,602,634,158,254,r,,hamburg_000000_049558_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_049558_leftImg8bit_gF_6181,1503,1535,-31,65,g,,hamburg_000000_049558_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_050160_leftImg8bit_rF_6182,1068,1100,378,474,r,,hamburg_000000_050160_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_050160_leftImg8bit_rF_6183,1459,1491,123,219,r,,hamburg_000000_050160_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_050160_leftImg8bit_rF_6184,932,964,380,476,r,,hamburg_000000_050160_gtFine_polygons.json
3,False,False,/data/crops/hamburg_000000_050160_leftImg8bit_gF_6185,1178,1210,240,336,g,,hamburg_000000_050160_gtFine_polygons.json
4,False,False,/data/crops/hamburg_000000_050160_leftImg8bit_gF_6186,722,754,329,425,g,,hamburg_000000_050160_gtFine_polygons.json
5,False,False,/data/crops/hamburg_000000_050160_leftImg8bit_gF_6187,1375,1407,201,297,g,,hamburg_000000_050160_gtFine_polygons.json
6,False,False,/data/crops/hamburg_000000_050160_leftImg8bit_gF_6188,995,1027,285,381,g,,hamburg_000000_050160_gtFine_polygons.json
7,False,False,/data/crops/hamburg_000000_050160_leftImg8bit_gF_6189,1205,1237,305,401,g,,hamburg_000000_050160_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_051855_leftImg8bit_rF_6190,1422,1454,178,274,r,,hamburg_000000_051855_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_051855_leftImg8bit_gF_6191,1626,1658,368,464,g,,hamburg_000000_051855_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_052122_leftImg8bit_rF_6192,1395,1427,466,562,r,,hamburg_000000_052122_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_052122_leftImg8bit_rF_6193,636,668,-30,66,r,,hamburg_000000_052122_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_052122_leftImg8bit_rF_6194,581,613,334,430,r,,hamburg_000000_052122_gtFine_polygons.json
3,False,False,/data/crops/hamburg_000000_052122_leftImg8bit_gF_6195,1610,1642,223,319,g,,hamburg_000000_052122_gtFine_polygons.json
4,False,False,/data/crops/hamburg_000000_052122_leftImg8bit_gF_6196,169,201,310,406,g,,hamburg_000000_052122_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_052904_leftImg8bit_rF_6197,1794,1826,297,393,r,,hamburg_000000_052904_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_052904_leftImg8bit_gF_6198,1820,1852,262,358,g,,hamburg_000000_052904_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_052904_leftImg8bit_gF_6199,10,42,81,177,g,,hamburg_000000_052904_gtFine_polygons.json
3,False,False,/data/crops/hamburg_000000_052904_leftImg8bit_gF_6200,1720,1752,201,297,g,,hamburg_000000_052904_gtFine_polygons.json
4,False,False,/data/crops/hamburg_000000_052904_leftImg8bit_gF_6201,576,608,10,106,g,,hamburg_000000_052904_gtFine_polygons.json
5,False,False,/data/crops/hamburg_000000_052904_leftImg8bit_gF_6202,1419,1451,13,109,g,,hamburg_000000_052904_gtFine_polygons.json
6,False,False,/data/crops/hamburg_000000_052904_leftImg8bit_gF_6203,1246,1278,203,299,g,,hamburg_000000_052904_gtFine_polygons.json
7,False,False,/data/crops/hamburg_000000_052904_leftImg8bit_gF_6204,1381,1413,61,157,g,,hamburg_000000_052904_gtFine_polygons.json
8,False,False,/data/crops/hamburg_000000_052904_leftImg8bit_gF_6205,1163,1195,273,369,g,,hamburg_000000_052904_gtFine_polygons.json
9,False,False,/data/crops/hamburg_000000_052904_leftImg8bit_gF_6206,1942,1974,257,353,g,,hamburg_000000_052904_gtFine_polygons.json
10,False,False,/data/crops/hamburg_000000_052904_leftImg8bit_gF_6207,1558,1590,67,163,g,,hamburg_000000_052904_gtFine_polygons.json
11,False,False,/data/crops/hamburg_000000_052904_leftImg8bit_gF_6208,1297,1329,172,268,g,,hamburg_000000_052904_gtFine_polygons.json
12,False,False,/data/crops/hamburg_000000_052904_leftImg8bit_gF_6209,1567,1599,63,159,g,,hamburg_000000_052904_gtFine_polygons.json
0,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_rF_6210,1887,1919,288,384,r,,hamburg_000000_053086_gtFine_polygons.json
1,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_rF_6211,1927,1959,-20,76,r,,hamburg_000000_053086_gtFine_polygons.json
2,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_rF_6212,1430,1462,253,349,r,,hamburg_000000_053086_gtFine_polygons.json
3,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_rF_6213,1766,1798,376,472,r,,hamburg_000000_053086_gtFine_polygons.json
4,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_rF_6214,1909,1941,330,426,r,,hamburg_000000_053086_gtFine_polygons.json
5,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6215,1606,1638,63,159,g,,hamburg_000000_053086_gtFine_polygons.json
6,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6216,598,630,-56,40,g,,hamburg_000000_053086_gtFine_polygons.json
7,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6217,732,764,-60,36,g,,hamburg_000000_053086_gtFine_polygons.json
8,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6218,651,683,-38,58,g,,hamburg_000000_053086_gtFine_polygons.json
9,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6219,1594,1626,37,133,g,,hamburg_000000_053086_gtFine_polygons.json
10,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6220,701,733,8,104,g,,hamburg_000000_053086_gtFine_polygons.json
11,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6221,725,757,-23,73,g,,hamburg_000000_053086_gtFine_polygons.json
12,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6222,585,617,-42,54,g,,hamburg_000000_053086_gtFine_polygons.json
13,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6223,637,669,-20,76,g,,hamburg_000000_053086_gtFine_polygons.json
14,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6224,615,647,-42,54,g,,hamburg_000000_053086_gtFine_polygons.json
15,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6225,680,712,-47,49,g,,hamburg_000000_053086_gtFine_polygons.json
16,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6226,772,804,-27,69,g,,hamburg_000000_053086_gtFine_polygons.json
17,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6227,1626,1658,43,139,g,,hamburg_000000_053086_gtFine_polygons.json
18,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6228,910,942,-28,68,g,,hamburg_000000_053086_gtFine_polygons.json
19,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6229,700,732,-23,73,g,,hamburg_000000_053086_gtFine_polygons.json
20,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6230,801,833,31,127,g,,hamburg_000000_053086_gtFine_polygons.json
21,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6231,1589,1621,44,140,g,,hamburg_000000_053086_gtFine_polygons.json
22,False,False,/data/crops/hamburg_000000_053086_leftImg8bit_gF_6232,716,748,7,103,g,,hamburg_000000_053086_gtFine_polygons.json
